date,video_id,object_id,behavior,x,y,width,height,area,center_x,center_y
2019_12_02,000208,4,eat,606,338,166,257,42662,689.0,466.5
2019_12_02,000208,4,walk,606,306,161,289,46529,686.5,450.5
2019_12_02,000208,4,walk,606,274,161,305,49105,686.5,426.5
2019_12_02,000208,4,walk,616,274,151,300,45300,691.5,424.0
2019_12_02,000208,4,walk,616,274,158,302,47716,695.0,425.0
2019_12_02,000208,4,investigating,616,279,164,273,44772,698.0,415.5
2019_12_02,000208,4,investigating,616,279,157,276,43332,694.5,417.0
2019_12_02,000208,4,investigating,616,279,157,276,43332,694.5,417.0
2019_12_02,000208,4,investigating,616,279,157,276,43332,694.5,417.0
2019_12_02,000208,4,investigating,616,279,154,288,44352,693.0,423.0
2019_12_02,000208,4,investigating,616,279,151,296,44696,691.5,427.0
2019_12_02,000208,4,investigating,616,279,158,298,47084,695.0,428.0
2019_12_02,000208,4,investigating,616,279,168,298,50064,700.0,428.0
2019_12_02,000208,4,investigating,616,279,165,307,50655,698.5,432.5
2019_12_02,000208,4,investigating,616,279,165,307,50655,698.5,432.5
2019_12_02,000208,4,investigating,616,279,165,307,50655,698.5,432.5
2019_12_02,000208,4,investigating,616,279,165,307,50655,698.5,432.5
2019_12_02,000208,4,eat,616,303,165,283,46695,698.5,444.5
2019_12_02,000208,4,eat,604,332,177,259,45843,692.5,461.5
2019_12_02,000208,4,eat,604,342,171,249,42579,689.5,466.5
2019_12_02,000208,4,eat,604,336,164,255,41820,686.0,463.5
2019_12_02,000208,4,eat,604,336,164,255,41820,686.0,463.5
2019_12_02,000208,4,eat,604,336,164,255,41820,686.0,463.5
2019_12_02,000208,4,eat,604,336,136,255,34680,672.0,463.5
2019_12_02,000208,4,eat,604,320,125,271,33875,666.5,455.5
2019_12_02,000208,4,eat,604,320,125,271,33875,666.5,455.5
2019_12_02,000208,4,eat,604,325,125,266,33250,666.5,458.0
2019_12_02,000208,4,eat,604,336,134,255,34170,671.0,463.5
2019_12_02,000208,4,eat,604,331,133,260,34580,670.5,461.0
2019_12_02,000208,4,eat,604,327,128,264,33792,668.0,459.0
2019_12_02,000208,4,eat,604,324,129,267,34443,668.5,457.5
2019_12_02,000208,4,eat,604,323,128,268,34304,668.0,457.0
2019_12_02,000208,4,eat,604,327,130,264,34320,669.0,459.0
2019_12_02,000208,4,eat,604,327,130,264,34320,669.0,459.0
2019_12_02,000208,4,eat,604,320,134,271,36314,671.0,455.5
2019_12_02,000208,4,eat,604,298,132,293,38676,670.0,444.5
2019_12_02,000208,5,fight,328,28,311,214,66554,483.5,135.0
2019_12_02,000208,5,fight,328,39,332,216,71712,494.0,147.0
2019_12_02,000208,5,fight,438,50,247,289,71383,561.5,194.5
2019_12_02,000208,5,fight,527,90,170,255,43350,612.0,217.5
2019_12_02,000208,5,fight,536,90,188,264,49632,630.0,222.0
2019_12_02,000208,5,walk,556,120,176,234,41184,644.0,237.0
2019_12_02,000208,5,walk,575,137,194,217,42098,672.0,245.5
2019_12_02,000208,5,walk,570,137,225,201,45225,682.5,237.5
2019_12_02,000208,5,walk,597,145,248,131,32488,721.0,210.5
2019_12_02,000208,5,walk,626,126,243,147,35721,747.5,199.5
2019_12_02,000208,5,walk,630,126,264,163,43032,762.0,207.5
2019_12_02,000208,5,walk,634,126,285,159,45315,776.5,205.5
2019_12_02,000208,5,investigating,660,126,248,136,33728,784.0,194.0
2019_12_02,000208,5,investigating,694,172,221,112,24752,804.5,228.0
2019_12_02,000208,5,investigating,733,172,196,123,24108,831.0,233.5
2019_12_02,000208,5,investigating,733,172,204,125,25500,835.0,234.5
2019_12_02,000208,5,investigating,733,172,204,125,25500,835.0,234.5
2019_12_02,000208,5,investigating,733,172,204,125,25500,835.0,234.5
2019_12_02,000208,5,walk,733,172,205,160,32800,835.5,252.0
2019_12_02,000208,5,walk,743,186,203,208,42224,844.5,290.0
2019_12_02,000208,5,walk,783,230,181,230,41630,873.5,345.0
2019_12_02,000208,5,walk,814,275,152,244,37088,890.0,397.0
2019_12_02,000208,5,investigating,835,310,138,249,34362,904.0,434.5
2019_12_02,000208,5,investigating,835,312,154,236,36344,912.0,430.0
2019_12_02,000208,5,investigating,835,323,171,225,38475,920.5,435.5
2019_12_02,000208,5,investigating,832,324,178,204,36312,921.0,426.0
2019_12_02,000208,5,investigating,825,321,200,183,36600,925.0,412.5
2019_12_02,000208,5,investigating,827,321,198,175,34650,926.0,408.5
2019_12_02,000208,5,investigating,837,309,188,158,29704,931.0,388.0
2019_12_02,000208,5,investigating,860,246,174,188,32712,947.0,340.0
2019_12_02,000208,5,investigating,870,229,174,171,29754,957.0,314.5
2019_12_02,000208,5,investigating,906,196,141,198,27918,976.5,295.0
2019_12_02,000208,5,investigating,906,196,167,184,30728,989.5,288.0
2019_12_02,000208,5,investigating,906,196,183,180,32940,997.5,286.0
2019_12_02,000208,5,investigating,922,196,169,175,29575,1006.5,283.5
2019_12_02,000208,5,investigating,925,199,167,170,28390,1008.5,284.0
2019_12_02,000208,5,investigating,925,206,169,166,28054,1009.5,289.0
2019_12_02,000208,5,investigating,925,206,169,166,28054,1009.5,289.0
2019_12_02,000208,5,investigating,925,206,157,191,29987,1003.5,301.5
2019_12_02,000208,5,investigating,925,190,157,200,31400,1003.5,290.0
2019_12_02,000208,5,investigating,907,190,161,203,32683,987.5,291.5
2019_12_02,000208,5,investigating,907,190,161,203,32683,987.5,291.5
2019_12_02,000208,5,investigating,907,190,154,212,32648,984.0,296.0
2019_12_02,000208,5,investigating,907,194,154,208,32032,984.0,298.0
2019_12_02,000208,5,investigating,907,194,154,218,33572,984.0,303.0
2019_12_02,000208,5,investigating,907,208,154,228,35112,984.0,322.0
2019_12_02,000208,5,investigating,898,258,154,228,35112,975.0,372.0
2019_12_02,000208,5,investigating,890,280,171,214,36594,975.5,387.0
2019_12_02,000208,5,investigating,890,280,171,214,36594,975.5,387.0
2019_12_02,000208,5,investigating,890,280,171,226,38646,975.5,393.0
2019_12_02,000208,5,investigating,890,292,171,225,38475,975.5,404.5
2019_12_02,000208,5,investigating,890,292,171,225,38475,975.5,404.5
2019_12_02,000208,5,investigating,890,292,171,225,38475,975.5,404.5
2019_12_02,000208,5,walk,890,299,171,225,38475,975.5,411.5
2019_12_02,000208,5,walk,874,322,179,242,43318,963.5,443.0
2019_12_02,000208,5,walk,874,371,168,215,36120,958.0,478.5
2019_12_02,000208,5,walk,867,374,170,217,36890,952.0,482.5
2019_12_02,000208,5,investigating,845,410,188,182,34216,939.0,501.0
2019_12_02,000208,5,investigating,831,422,202,170,34340,932.0,507.0
2019_12_02,000208,5,investigating,812,422,221,170,37570,922.5,507.0
2019_12_02,000208,5,investigating,812,452,221,140,30940,922.5,522.0
2019_12_02,000208,5,investigating,804,417,222,164,36408,915.0,499.0
2019_12_02,000208,5,investigating,777,362,222,181,40182,888.0,452.5
2019_12_02,000208,5,investigating,784,354,210,200,42000,889.0,454.0
2019_12_02,000208,5,investigating,786,331,151,249,37599,861.5,455.5
2019_12_02,000208,5,investigating,735,319,182,238,43316,826.0,438.0
2019_12_02,000208,5,investigating,735,335,182,191,34762,826.0,430.5
2019_12_02,000208,5,investigating,739,365,164,124,20336,821.0,427.0
2019_12_02,000208,5,investigating,735,274,153,219,33507,811.5,383.5
2019_12_02,000208,5,investigating,719,198,175,228,39900,806.5,312.0
2019_12_02,000208,5,investigating,774,160,160,209,33440,854.0,264.5
2019_12_02,000208,5,investigating,719,160,215,155,33325,826.5,237.5
2019_12_02,000208,5,investigating,662,170,253,124,31372,788.5,232.0
2019_12_02,000208,5,investigating,594,160,259,124,32116,723.5,222.0
2019_12_02,000208,5,investigating,564,131,237,124,29388,682.5,193.0
2019_12_02,000208,5,walk,484,143,303,163,49389,635.5,224.5
2019_12_02,000208,5,walk,441,161,304,180,54720,593.0,251.0
2019_12_02,000208,5,walk,383,166,325,193,62725,545.5,262.5
2019_12_02,000208,5,walk,323,212,369,141,52029,507.5,282.5
2019_12_02,000208,5,walk,179,128,362,226,81812,360.0,241.0
2019_12_02,000208,5,walk,187,27,273,343,93639,323.5,198.5
2019_12_02,000208,5,walk,285,60,264,295,77880,417.0,207.5
2019_12_02,000208,5,walk,285,100,351,164,57564,460.5,182.0
2019_12_02,000208,5,walk,360,115,351,164,57564,535.5,197.0
2019_12_02,000208,5,walk,498,146,317,190,60230,656.5,241.0
2019_12_02,000208,5,walk,595,194,245,161,39445,717.5,274.5
2019_12_02,000208,5,walk,605,180,245,150,36750,727.5,255.0
2019_12_02,000208,5,walk,624,211,248,138,34224,748.0,280.0
2019_12_02,000208,5,investigating,653,230,212,149,31588,759.0,304.5
2019_12_02,000208,5,investigating,653,230,221,163,36023,763.5,311.5
2019_12_02,000208,5,investigating,653,230,221,163,36023,763.5,311.5
2019_12_02,000208,5,investigating,679,265,193,121,23353,775.5,325.5
2019_12_02,000208,5,investigating,696,265,176,180,31680,784.0,355.0
2019_12_02,000208,5,investigating,696,278,149,239,35611,770.5,397.5
2019_12_02,000208,5,investigating,693,313,149,239,35611,767.5,432.5
2019_12_02,000208,5,investigating,693,313,160,253,40480,773.0,439.5
2019_12_02,000208,5,investigating,693,310,160,256,40960,773.0,438.0
2019_12_02,000208,5,investigating,693,300,162,266,43092,774.0,433.0
2019_12_02,000208,5,investigating,693,300,162,266,43092,774.0,433.0
2019_12_02,000208,5,investigating,693,300,162,266,43092,774.0,433.0
2019_12_02,000208,5,walk,693,300,162,266,43092,774.0,433.0
2019_12_02,000208,5,walk,584,228,243,206,50058,705.5,331.0
2019_12_02,000208,5,walk,481,208,306,155,47430,634.0,285.5
2019_12_02,000208,5,walk,377,211,370,107,39590,562.0,264.5
2019_12_02,000208,5,walk,243,167,392,153,59976,439.0,243.5
2019_12_02,000208,5,walk,192,109,345,237,81765,364.5,227.5
2019_12_02,000208,5,standing,192,109,325,258,83850,354.5,238.0
2019_12_02,000208,5,standing,192,136,325,231,75075,354.5,251.5
2019_12_02,000208,5,standing,192,136,363,221,80223,373.5,246.5
2019_12_02,000208,5,standing,192,149,352,208,73216,368.0,253.0
2019_12_02,000208,5,investigating,195,141,329,243,79947,359.5,262.5
2019_12_02,000208,5,investigating,195,141,322,269,86618,356.0,275.5
2019_12_02,000208,5,investigating,195,141,334,284,94856,362.0,283.0
2019_12_02,000208,5,investigating,251,186,280,268,75040,391.0,320.0
2019_12_02,000208,5,investigating,251,186,285,280,79800,393.5,326.0
2019_12_02,000208,5,investigating,276,147,260,319,82940,406.0,306.5
2019_12_02,000208,5,standing,291,119,245,347,85015,413.5,292.5
2019_12_02,000208,5,standing,333,91,203,375,76125,434.5,278.5
2019_12_02,000208,5,standing,366,152,180,359,64620,456.0,331.5
2019_12_02,000208,5,walk,382,168,173,343,59339,468.5,339.5
2019_12_02,000208,5,walk,369,203,233,299,69667,485.5,352.5
2019_12_02,000208,5,walk,422,159,290,230,66700,567.0,274.0
2019_12_02,000208,5,investigating,501,130,241,180,43380,621.5,220.0
2019_12_02,000208,5,investigating,501,130,241,180,43380,621.5,220.0
2019_12_02,000208,5,investigating,512,130,230,167,38410,627.0,213.5
2019_12_02,000208,5,investigating,512,130,230,134,30820,627.0,197.0
2019_12_02,000208,5,investigating,512,126,251,138,34638,637.5,195.0
2019_12_02,000208,5,investigating,512,121,260,143,37180,642.0,192.5
2019_12_02,000208,5,investigating,538,121,234,143,33462,655.0,192.5
2019_12_02,000208,5,investigating,538,121,244,143,34892,660.0,192.5
2019_12_02,000208,5,fight,536,121,244,143,34892,658.0,192.5
2019_12_02,000208,5,fight,494,115,277,143,39611,632.5,186.5
2019_12_02,000208,5,fight,535,153,338,123,41574,704.0,214.5
2019_12_02,000208,5,fight,589,158,320,123,39360,749.0,219.5
2019_12_02,000208,5,investigating,630,158,238,123,29274,749.0,219.5
2019_12_02,000208,5,investigating,630,158,238,123,29274,749.0,219.5
2019_12_02,000208,5,investigating,638,158,238,123,29274,757.0,219.5
2019_12_02,000208,5,investigating,638,158,238,123,29274,757.0,219.5
2019_12_02,000208,5,investigating,638,158,238,123,29274,757.0,219.5
2019_12_02,000208,5,investigating,658,151,231,114,26334,773.5,208.0
2019_12_02,000208,5,investigating,658,151,231,124,28644,773.5,213.0
2019_12_02,000208,5,investigating,658,151,231,130,30030,773.5,216.0
2019_12_02,000208,5,investigating,658,151,231,130,30030,773.5,216.0
2019_12_02,000208,5,walk,663,148,229,226,51754,777.5,261.0
2019_12_02,000208,5,walk,652,138,198,247,48906,751.0,261.5
2019_12_02,000208,5,walk,635,134,195,242,47190,732.5,255.0
2019_12_02,000208,5,walk,529,157,306,161,49266,682.0,237.5
2019_12_02,000208,5,walk,463,132,306,161,49266,616.0,212.5
2019_12_02,000208,5,walk,355,110,346,174,60204,528.0,197.0
2019_12_02,000208,5,walk,270,41,380,210,79800,460.0,146.0
2019_12_02,000208,5,walk,192,36,408,198,80784,396.0,135.0
2019_12_02,000208,5,standing,183,3,394,219,86286,380.0,112.5
2019_12_02,000208,5,standing,183,3,394,219,86286,380.0,112.5
2019_12_02,000208,5,standing,190,3,387,219,84753,383.5,112.5
2019_12_02,000208,5,investigating,191,89,386,197,76042,384.0,187.5
2019_12_02,000208,5,investigating,185,86,339,216,73224,354.5,194.0
2019_12_02,000208,5,investigating,188,69,285,261,74385,330.5,199.5
2019_12_02,000208,5,investigating,186,42,278,288,80064,325.0,186.0
2019_12_02,000208,5,investigating,184,29,272,301,81872,320.0,179.5
2019_12_02,000208,5,investigating,183,32,275,320,88000,320.5,192.0
2019_12_02,000208,5,investigating,183,32,275,327,89925,320.5,195.5
2019_12_02,000208,5,investigating,183,32,275,333,91575,320.5,198.5
2019_12_02,000208,5,investigating,206,51,202,363,73326,307.0,232.5
2019_12_02,000208,5,investigating,206,32,201,362,72762,306.5,213.0
2019_12_02,000208,5,investigating,206,32,201,368,73968,306.5,216.0
2019_12_02,000208,5,investigating,206,78,201,349,70149,306.5,252.5
2019_12_02,000208,5,investigating,206,78,191,351,67041,301.5,253.5
2019_12_02,000208,5,investigating,206,78,191,351,67041,301.5,253.5
2019_12_02,000208,5,investigating,206,92,191,401,76591,301.5,292.5
2019_12_02,000208,5,investigating,206,106,191,387,73917,301.5,299.5
2019_12_02,000208,5,investigating,206,106,191,387,73917,301.5,299.5
2019_12_02,000208,5,investigating,220,195,183,376,68808,311.5,383.0
2019_12_02,000208,5,fight,236,245,167,437,72979,319.5,463.5
2019_12_02,000208,5,fight,236,286,183,396,72468,327.5,484.0
2019_12_02,000208,5,fight,253,286,200,404,80800,353.0,488.0
2019_12_02,000208,5,fight,253,286,191,422,80602,348.5,497.0
2019_12_02,000208,5,fight,253,291,152,417,63384,329.0,499.5
2019_12_02,000208,5,standing,269,302,136,414,56304,337.0,509.0
2019_12_02,000208,5,standing,269,309,146,407,59422,342.0,512.5
2019_12_02,000208,5,standing,269,309,158,407,64306,348.0,512.5
2019_12_02,000208,5,standing,269,309,158,392,61936,348.0,505.0
2019_12_02,000208,5,standing,269,316,158,391,61778,348.0,511.5
2019_12_02,000208,5,standing,269,325,158,382,60356,348.0,516.0
2019_12_02,000208,5,investigating,269,326,158,372,58776,348.0,512.0
2019_12_02,000208,5,investigating,269,326,158,365,57670,348.0,508.5
2019_12_02,000208,5,investigating,258,284,158,352,55616,337.0,460.0
2019_12_02,000208,5,investigating,226,247,193,379,73147,322.5,436.5
2019_12_02,000208,5,investigating,194,210,211,351,74061,299.5,385.5
2019_12_02,000208,5,investigating,194,195,206,352,72512,297.0,371.0
2019_12_02,000208,5,investigating,192,185,214,338,72332,299.0,354.0
2019_12_02,000208,5,investigating,192,185,214,332,71048,299.0,351.0
2019_12_02,000208,5,investigating,192,185,230,341,78430,307.0,355.5
2019_12_02,000208,5,investigating,192,185,230,321,73830,307.0,345.5
2019_12_02,000208,5,investigating,192,185,230,321,73830,307.0,345.5
2019_12_02,000208,5,investigating,192,185,230,321,73830,307.0,345.5
2019_12_02,000208,5,investigating,192,185,242,287,69454,313.0,328.5
2019_12_02,000208,5,investigating,192,185,274,280,76720,329.0,325.0
2019_12_02,000208,5,investigating,192,185,274,280,76720,329.0,325.0
2019_12_02,000208,5,investigating,192,185,279,290,80910,331.5,330.0
2019_12_02,000208,5,investigating,192,185,277,292,80884,330.5,331.0
2019_12_02,000208,5,investigating,192,185,277,292,80884,330.5,331.0
2019_12_02,000208,5,walk,192,185,297,274,81378,340.5,322.0
2019_12_02,000208,5,walk,192,185,298,214,63772,341.0,292.0
2019_12_02,000208,5,walk,192,185,292,235,68620,338.0,302.5
2019_12_02,000208,5,walk,188,131,298,280,83440,337.0,271.0
2019_12_02,000208,5,walk,188,113,303,273,82719,339.5,249.5
2019_12_02,000208,5,walk,190,95,307,247,75829,343.5,218.5
2019_12_02,000208,5,walk,188,77,294,255,74970,335.0,204.5
2019_12_02,000208,5,walk,190,29,210,338,70980,295.0,198.0
2019_12_02,000208,5,walk,190,29,166,410,68060,273.0,234.0
2019_12_02,000208,5,walk,182,92,137,455,62335,250.5,319.5
2019_12_02,000208,5,walk,193,200,137,455,62335,261.5,427.5
2019_12_02,000208,5,standing,176,283,140,433,60620,246.0,499.5
2019_12_02,000208,5,standing,176,296,140,420,58800,246.0,506.0
2019_12_02,000208,5,standing,176,307,147,409,60123,249.5,511.5
2019_12_02,000208,5,standing,176,307,147,409,60123,249.5,511.5
2019_12_02,000208,5,standing,176,320,146,396,57816,249.0,518.0
2019_12_02,000208,5,standing,176,320,146,396,57816,249.0,518.0
2019_12_02,000208,5,drink,176,301,147,415,61005,249.5,508.5
2019_12_02,000208,5,drink,176,315,159,401,63759,255.5,515.5
2019_12_02,000208,5,drink,176,315,169,401,67769,260.5,515.5
2019_12_02,000208,5,standing,176,312,229,404,92516,290.5,514.0
2019_12_02,000208,5,drink,176,294,156,422,65832,254.0,505.0
2019_12_02,000208,5,drink,176,323,163,393,64059,257.5,519.5
2019_12_02,000208,5,drink,176,329,169,387,65403,260.5,522.5
2019_12_02,000208,5,walk,176,329,169,387,65403,260.5,522.5
2019_12_02,000208,5,walk,176,254,182,377,68614,267.0,442.5
2019_12_02,000208,5,walk,176,183,188,388,72944,270.0,377.0
2019_12_02,000208,5,walk,176,157,195,402,78390,273.5,358.0
2019_12_02,000208,5,walk,181,146,210,283,59430,286.0,287.5
2019_12_02,000208,5,investigating,184,206,246,249,61254,307.0,330.5
2019_12_02,000208,5,investigating,184,206,247,225,55575,307.5,318.5
2019_12_02,000208,5,investigating,183,184,285,270,76950,325.5,319.0
2019_12_02,000208,5,investigating,182,161,287,283,81221,325.5,302.5
2019_12_02,000208,5,investigating,182,187,287,257,73759,325.5,315.5
2019_12_02,000208,5,investigating,182,197,287,247,70889,325.5,320.5
2019_12_02,000208,5,investigating,182,197,287,247,70889,325.5,320.5
2019_12_02,000208,5,investigating,182,197,287,209,59983,325.5,301.5
2019_12_02,000208,5,investigating,182,179,307,179,54953,335.5,268.5
2019_12_02,000208,5,investigating,182,135,325,181,58825,344.5,225.5
2019_12_02,000208,5,investigating,182,83,321,233,74793,342.5,199.5
2019_12_02,000208,5,investigating,182,71,301,236,71036,332.5,189.0
2019_12_02,000208,5,investigating,192,73,301,218,65618,342.5,182.0
2019_12_02,000208,5,investigating,192,73,301,202,60802,342.5,174.0
2019_12_02,000208,5,investigating,197,53,307,201,61707,350.5,153.5
2019_12_02,000208,5,investigating,197,53,307,201,61707,350.5,153.5
2019_12_02,000208,5,investigating,197,53,307,201,61707,350.5,153.5
2019_12_02,000208,6,investigating,716,224,213,145,30885,822.5,296.5
2019_12_02,000208,6,investigating,716,224,213,127,27051,822.5,287.5
2019_12_02,000208,6,investigating,723,205,222,111,24642,834.0,260.5
2019_12_02,000208,6,investigating,732,182,206,144,29664,835.0,254.0
2019_12_02,000208,6,fight,732,182,193,141,27213,828.5,252.5
2019_12_02,000208,6,fight,733,160,206,192,39552,836.0,256.0
2019_12_02,000208,6,fight,744,205,213,234,49842,850.5,322.0
2019_12_02,000208,6,fight,745,255,207,238,49266,848.5,374.0
2019_12_02,000208,6,fight,756,330,202,207,41814,857.0,433.5
2019_12_02,000208,6,fight,727,353,230,223,51290,842.0,464.5
2019_12_02,000208,6,investigating,718,382,196,149,29204,816.0,456.5
2019_12_02,000208,6,investigating,718,382,205,149,30545,820.5,456.5
2019_12_02,000208,6,investigating,725,416,202,118,23836,826.0,475.0
2019_12_02,000208,6,investigating,725,416,211,152,32072,830.5,492.0
2019_12_02,000208,6,investigating,725,416,205,174,35670,827.5,503.0
2019_12_02,000208,6,investigating,729,431,201,159,31959,829.5,510.5
2019_12_02,000208,6,investigating,721,442,209,148,30932,825.5,516.0
2019_12_02,000208,6,investigating,721,489,210,108,22680,826.0,543.0
2019_12_02,000208,6,investigating,716,489,209,108,22572,820.5,543.0
2019_12_02,000208,6,investigating,716,489,209,133,27797,820.5,555.5
2019_12_02,000208,6,investigating,707,479,218,151,32918,816.0,554.5
2019_12_02,000208,6,investigating,707,479,218,151,32918,816.0,554.5
2019_12_02,000208,6,investigating,719,471,210,160,33600,824.0,551.0
2019_12_02,000208,6,investigating,719,471,210,160,33600,824.0,551.0
2019_12_02,000208,6,investigating,719,471,210,127,26670,824.0,534.5
2019_12_02,000208,6,investigating,713,471,216,127,27432,821.0,534.5
2019_12_02,000208,6,investigating,711,471,218,127,27686,820.0,534.5
2019_12_02,000208,6,investigating,708,467,200,145,29000,808.0,539.5
2019_12_02,000208,6,investigating,708,467,200,119,23800,808.0,526.5
2019_12_02,000208,6,walk,708,467,208,119,24752,812.0,526.5
2019_12_02,000208,6,walk,733,445,236,126,29736,851.0,508.0
2019_12_02,000208,6,walk,809,410,202,105,21210,910.0,462.5
2019_12_02,000208,6,walk,863,358,167,165,27555,946.5,440.5
2019_12_02,000208,6,walk,863,339,183,189,34587,954.5,433.5
2019_12_02,000208,6,investigating,906,328,154,192,29568,983.0,424.0
2019_12_02,000208,6,investigating,912,312,161,208,33488,992.5,416.0
2019_12_02,000208,6,investigating,942,346,146,176,25696,1015.0,434.0
2019_12_02,000208,6,investigating,942,378,157,144,22608,1020.5,450.0
2019_12_02,000208,6,investigating,942,378,157,150,23550,1020.5,453.0
2019_12_02,000208,6,investigating,942,378,157,150,23550,1020.5,453.0
2019_12_02,000208,6,investigating,935,412,173,125,21625,1021.5,474.5
2019_12_02,000208,6,investigating,948,412,160,125,20000,1028.0,474.5
2019_12_02,000208,6,investigating,952,412,156,175,27300,1030.0,499.5
2019_12_02,000208,6,investigating,958,412,150,175,26250,1033.0,499.5
2019_12_02,000208,6,investigating,956,447,152,140,21280,1032.0,517.0
2019_12_02,000208,6,investigating,946,447,173,140,24220,1032.5,517.0
2019_12_02,000208,6,investigating,928,473,197,114,22458,1026.5,530.0
2019_12_02,000208,6,investigating,928,473,197,114,22458,1026.5,530.0
2019_12_02,000208,6,investigating,942,473,183,114,20862,1033.5,530.0
2019_12_02,000208,6,investigating,979,493,163,91,14833,1060.5,538.5
2019_12_02,000208,6,investigating,1003,501,148,85,12580,1077.0,543.5
2019_12_02,000208,6,investigating,1003,501,148,85,12580,1077.0,543.5
2019_12_02,000208,6,investigating,1009,497,148,85,12580,1083.0,539.5
2019_12_02,000208,6,investigating,1010,496,148,85,12580,1084.0,538.5
2019_12_02,000208,6,investigating,1027,493,148,85,12580,1101.0,535.5
2019_12_02,000208,6,investigating,1052,455,134,114,15276,1119.0,512.0
2019_12_02,000208,6,investigating,1058,413,128,156,19968,1122.0,491.0
2019_12_02,000208,6,walk,1050,413,133,156,20748,1116.5,491.0
2019_12_02,000208,6,walk,1046,368,137,183,25071,1114.5,459.5
2019_12_02,000208,6,walk,1071,340,128,185,23680,1135.0,432.5
2019_12_02,000208,6,walk,1106,318,123,177,21771,1167.5,406.5
2019_12_02,000208,6,investigating,1098,333,131,173,22663,1163.5,419.5
2019_12_02,000208,6,investigating,1098,333,131,173,22663,1163.5,419.5
2019_12_02,000208,6,investigating,1098,333,131,173,22663,1163.5,419.5
2019_12_02,000208,6,investigating,1098,359,131,147,19257,1163.5,432.5
2019_12_02,000208,6,investigating,1098,359,131,147,19257,1163.5,432.5
2019_12_02,000208,6,investigating,1065,318,162,152,24624,1146.0,394.0
2019_12_02,000208,6,investigating,1065,318,164,133,21812,1147.0,384.5
2019_12_02,000208,6,fight,1071,319,169,93,15717,1155.5,365.5
2019_12_02,000208,6,fight,1085,268,151,127,19177,1160.5,331.5
2019_12_02,000208,6,fight,1085,268,151,112,16912,1160.5,324.0
2019_12_02,000208,6,fight,1085,286,151,94,14194,1160.5,333.0
2019_12_02,000208,6,fight,1032,256,175,107,18725,1119.5,309.5
2019_12_02,000208,6,run,993,228,175,91,15925,1080.5,273.5
2019_12_02,000208,6,run,954,206,147,94,13818,1027.5,253.0
2019_12_02,000208,6,run,863,207,177,196,34692,951.5,305.0
2019_12_02,000208,6,walk,849,190,155,275,42625,926.5,327.5
2019_12_02,000208,6,walk,860,227,133,239,31787,926.5,346.5
2019_12_02,000208,6,walk,851,284,133,259,34447,917.5,413.5
2019_12_02,000208,6,walk,784,339,196,257,50372,882.0,467.5
2019_12_02,000208,6,walk,734,438,260,127,33020,864.0,501.5
2019_12_02,000208,6,walk,726,423,227,138,31326,839.5,492.0
2019_12_02,000208,6,run,743,378,171,219,37449,828.5,487.5
2019_12_02,000208,6,run,711,244,138,301,41538,780.0,394.5
2019_12_02,000208,6,run,628,164,178,245,43610,717.0,286.5
2019_12_02,000208,6,run,465,122,293,137,40141,611.5,190.5
2019_12_02,000208,6,run,333,95,331,235,77785,498.5,212.5
2019_12_02,000208,6,investigating,328,95,274,255,69870,465.0,222.5
2019_12_02,000208,6,investigating,323,82,279,241,67239,462.5,202.5
2019_12_02,000208,6,investigating,323,82,279,254,70866,462.5,209.0
2019_12_02,000208,6,investigating,323,82,279,254,70866,462.5,209.0
2019_12_02,000208,6,investigating,323,102,303,206,62418,474.5,205.0
2019_12_02,000208,6,walk,245,73,376,201,75576,433.0,173.5
2019_12_02,000208,6,walk,201,34,373,233,86909,387.5,150.5
2019_12_02,000208,6,run,201,34,402,245,98490,402.0,156.5
2019_12_02,000208,6,run,306,59,317,299,94783,464.5,208.5
2019_12_02,000208,6,run,471,116,225,260,58500,583.5,246.0
2019_12_02,000208,6,run,492,138,282,158,44556,633.0,217.0
2019_12_02,000208,6,run,558,134,248,127,31496,682.0,197.5
2019_12_02,000208,6,walk,605,132,253,150,37950,731.5,207.0
2019_12_02,000208,6,walk,654,124,238,187,44506,773.0,217.5
2019_12_02,000208,6,walk,741,151,179,256,45824,830.5,279.0
2019_12_02,000208,6,walk,741,232,236,164,38704,859.0,314.0
2019_12_02,000208,6,walk,770,310,220,111,24420,880.0,365.5
2019_12_02,000208,6,investigating,770,336,222,127,28194,881.0,399.5
2019_12_02,000208,6,investigating,770,336,224,150,33600,882.0,411.0
2019_12_02,000208,6,investigating,751,349,236,150,35400,869.0,424.0
2019_12_02,000208,6,investigating,751,349,238,162,38556,870.0,430.0
2019_12_02,000208,6,investigating,800,319,189,192,36288,894.5,415.0
2019_12_02,000208,6,investigating,800,319,189,192,36288,894.5,415.0
2019_12_02,000208,6,investigating,800,319,189,192,36288,894.5,415.0
2019_12_02,000208,6,investigating,799,277,193,209,40337,895.5,381.5
2019_12_02,000208,6,investigating,796,240,196,235,46060,894.0,357.5
2019_12_02,000208,6,investigating,759,213,226,201,45426,872.0,313.5
2019_12_02,000208,6,investigating,736,208,253,146,36938,862.5,281.0
2019_12_02,000208,6,investigating,706,202,264,125,33000,838.0,264.5
2019_12_02,000208,6,investigating,695,181,246,196,48216,818.0,279.0
2019_12_02,000208,6,investigating,672,172,252,205,51660,798.0,274.5
2019_12_02,000208,6,investigating,672,163,237,214,50718,790.5,270.0
